epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,65.0576,0,62.3636,0,0,0,0,0,0,102.357,0,0.0002875,0.0002875,0.0002875
2,136.313,0,53.145,0,0,0,0,0,0,94.0512,0,0.000581684,0.000581684,0.000581684
